season,week,date,away_team,home_team,home_score,away_score,home_line_open,home_line_close,home_ml_open,home_ml_close,away_ml_open,away_ml_close,total_open,total_close
2022,2,2022-09-18,TB,NO,10,20,4.0,2.5,2.6,2.25,1.55,1.68,47,43.5
2022,2,2022-09-18,CAR,NYG,19,16,-1.5,1.0,1.8,1.95,2.0499999999999998,1.86,42.5,43.5
2022,2,2022-09-18,NE,PIT,14,17,1.5,3.0,2,2.35,1.83,1.64,43,40
2022,2,2022-09-19,MIN,PHI,24,7,-2.5,-2.5,1.74,1.68,2.15,2.25,48,49.5
2022,2,2022-09-19,TEN,BUF,41,7,-7.0,-10.0,1.28,1.22,3.75,4.5,51,47.5
2022,3,2022-09-22,PIT,CLE,29,17,-3.0,-4.5,1.58,1.45,2.5,2.8,40.5,38
2022,3,2022-09-25,SF,DEN,11,10,-3.0,1.5,1.66,2,2.2999999999999998,1.83,46,45
2022,3,2022-09-25,LA,ARI,12,20,4.5,3.5,2.7,2.5499999999999998,1.5,1.57,51.5,48.5
2022,3,2022-09-25,ATL,SEA,23,27,-3.0,-1.0,1.58,1.86,2.5,1.95,42.5,43.5
2022,3,2022-09-25,GB,TB,12,14,-3.0,-1.5,1.58,1.8,2.5,2.0499999999999998,48,42
2022,3,2022-09-25,JAX,LAC,10,38,-9.0,-6.5,1.23,1.37,4.25,3.2,50.5,46.5
2022,3,2022-09-25,NO,CAR,22,14,2.5,2.0,2.2000000000000002,2.1,1.71,1.76,42.5,41
2022,3,2022-09-25,HOU,CHI,23,20,-3.0,-3.0,1.6,1.62,2.4500000000000002,2.4,39,39
2022,3,2022-09-25,KC,IND,20,17,3.0,5.0,2.4,2.9,1.62,1.43,52.5,51
2022,3,2022-09-25,BUF,MIA,21,19,4.5,4.0,2.7,2.7,1.5,1.5,51,54.5
2022,3,2022-09-25,DET,MIN,28,24,-7.5,-6.5,1.29,1.37,3.7,3.2,50,51.5
2022,3,2022-09-25,BAL,NE,26,37,3.0,2.5,2.4,2.25,1.62,1.68,43,44.5
2022,3,2022-09-25,CIN,NYJ,12,27,6.0,6.5,3,3.2,1.41,1.37,43,46
2022,3,2022-09-25,LV,TEN,24,22,-1.0,2.0,1.9,2.1,1.9,1.76,47,45.5
2022,3,2022-09-25,PHI,WAS,8,24,3.0,6.0,2.4,3.15,1.62,1.38,50,47.5
2022,3,2022-09-26,DAL,NYG,16,23,-4.0,-1.0,1.52,1.86,2.67,1.95,40.5,38.5
2022,4,2022-09-29,MIA,CIN,27,15,-1.5,-4.0,1.8,1.5,2.0499999999999998,2.7,48.5,49
2022,4,2022-10-02,KC,TB,31,41,1.5,-1.5,2.0499999999999998,1.76,1.8,2.1,48.5,47.5
2022,4,2022-10-02,NE,GB,27,24,-6.5,-9.5,1.35,1.22,3.3,4.5,42.5,40
2022,4,2022-10-02,DEN,LV,32,23,-2.0,-2.5,1.8,1.66,2.0499999999999998,2.2999999999999998,46,45.5
2022,4,2022-10-02,ARI,CAR,16,26,2.5,-1.0,2.25,1.86,1.68,1.95,46.5,43.5
2022,4,2022-10-02,CLE,ATL,23,20,3.0,1.0,2.4500000000000002,2,1.6,1.83,45,48.5
2022,4,2022-10-02,BUF,BAL,20,23,4.0,3.0,2.6,2.5,1.55,1.58,54.5,50
2022,4,2022-10-02,WAS,DAL,25,10,-2.5,-3.0,1.66,1.62,2.2999999999999998,2.4,43,41
2022,4,2022-10-02,SEA,DET,45,48,-5.5,-3.5,1.44,1.55,2.85,2.6,46,48.5
2022,4,2022-10-02,LAC,HOU,24,34,7.0,5.5,3.6,3.05,1.31,1.4,46,45
2022,4,2022-10-02,TEN,IND,17,24,-3.5,-3.5,1.54,1.52,2.65,2.67,44.5,43
2022,4,2022-10-02,CHI,NYG,20,12,-3.0,-3.0,1.6,1.66,2.4500000000000002,2.2999999999999998,39.5,39.5
2022,4,2022-10-02,JAX,PHI,29,21,-7.0,-6.5,1.31,1.34,3.6,3.35,48,44
2022,4,2022-10-02,NYJ,PIT,20,24,-3.5,-3.0,1.58,1.62,2.5,2.4,42.5,41
2022,4,2022-10-02,MIN,NO,25,28,1.0,4.0,1.95,2.75,1.86,1.47,44.5,42
2022,4,2022-10-03,LA,SF,24,9,-1.5,-1.5,1.86,1.8,1.95,2.0499999999999998,47.5,42.5
2022,5,2022-10-06,IND,DEN,9,12,-3.0,-3.0,1.58,1.57,2.5,2.5499999999999998,43,42
2022,5,2022-10-09,CIN,BAL,19,17,-3.5,-3.0,1.54,1.6,2.65,2.4500000000000002,48,48
2022,5,2022-10-09,PHI,ARI,17,20,5.5,5.5,2.9,2.95,1.43,1.42,49.5,49
2022,5,2022-10-09,DAL,LA,10,22,-4.5,-5.0,1.4,1.43,3.1,2.9,45.5,41.5
2022,5,2022-10-09,SF,CAR,15,37,5.0,6.0,2.75,3.15,1.47,1.38,39.5,40
2022,5,2022-10-09,PIT,BUF,38,3,-14.0,-14.0,1.1100000000000001,1.1000000000000001,6.75,7.25,47,44.5
2022,5,2022-10-09,LAC,CLE,28,30,3.0,1.5,2.2999999999999998,2.0499999999999998,1.66,1.8,48.5,46.5
2022,5,2022-10-09,HOU,JAX,6,13,-7.0,-7.0,1.31,1.32,3.6,3.5,44.5,43.5
2022,5,2022-10-09,CHI,MIN,29,22,-7.0,-8.5,1.31,1.25,3.55,4.0999999999999996,43,44
2022,5,2022-10-09,DET,NE,29,0,-3.0,-3.0,1.68,1.64,2.25,2.35,47,47
2022,5,2022-10-09,SEA,NO,39,32,-4.0,-5.5,1.5,1.42,2.7,2.95,45,45
2022,5,2022-10-09,MIA,NYJ,40,17,3.0,3.0,2.35,2.5,1.64,1.58,44.5,46
2022,5,2022-10-09,ATL,TB,21,15,-7.5,-10.5,1.27,1.19,3.8,5,48,46
2022,5,2022-10-09,TEN,WAS,17,21,2.5,1.0,2.25,1.95,1.68,1.86,43.5,43
2022,5,2022-10-09,NYG,GB,22,27,-8.0,-9.0,1.27,1.23,3.8,4.25,41.5,42
2022,5,2022-10-10,LV,KC,30,29,-7.0,-7.0,1.28,1.28,3.75,3.75,52.5,51.5
2022,6,2022-10-13,WAS,CHI,7,12,1.0,1.0,2,2,1.83,1.83,40,38
2022,6,2022-10-16,DAL,PHI,26,17,-5.5,-6.5,1.44,1.34,2.85,3.35,45.5,42.5
2022,6,2022-10-16,BUF,KC,20,24,-1.0,2.5,1.9,2.2999999999999998,1.9,1.66,53.5,54
2022,6,2022-10-16,CAR,LA,24,10,-9.5,-10.0,1.22,1.22,4.5,4.5,42,41
2022,6,2022-10-16,ARI,SEA,19,9,2.5,2.5,2.15,2.15,1.74,1.74,47,50.5
2022,6,2022-10-16,SF,ATL,28,14,6.5,4.0,3.35,2.75,1.34,1.47,43,45.5
2022,6,2022-10-16,NE,CLE,15,38,-3.5,-2.5,1.57,1.66,2.5499999999999998,2.2999999999999998,41.5,43
2022,6,2022-10-16,NYJ,GB,10,27,-9.5,-7.5,1.22,1.27,4.5,3.9,44,45
2022,6,2022-10-16,JAX,IND,34,27,-2.5,-1.0,1.74,1.8,2.15,2.0499999999999998,44,41
2022,6,2022-10-16,MIN,MIA,16,24,-1.0,3.0,1.83,2.5,2,1.58,46.5,45
2022,6,2022-10-16,CIN,NO,26,30,1.0,3.0,2,2.4500000000000002,1.83,1.6,44,42.5
2022,6,2022-10-16,BAL,NYG,24,20,5.5,5.5,3.1,3,1.4,1.41,43.5,45.5
2022,6,2022-10-16,TB,PIT,20,18,6.5,10.0,3.25,4.5,1.36,1.22,44.5,46.5
2022,6,2022-10-17,DEN,LAC,19,16,-4.0,-4.0,1.5,1.5,2.7,2.7,47.5,45.5
2022,7,2022-10-20,NO,ARI,42,34,-2.5,-2.5,1.74,1.71,2.15,2.2000000000000002,46,43.5
2022,7,2022-10-23,PIT,MIA,16,10,-6.0,-7.0,1.38,1.29,3.15,3.7,42.5,44
2022,7,2022-10-23,SEA,LAC,23,37,-7.5,-4.5,1.27,1.44,3.8,2.85,53,51
2022,7,2022-10-23,KC,SF,23,44,1.5,1.0,2.0499999999999998,1.95,1.8,1.86,47.5,49
2022,7,2022-10-23,NYJ,DEN,9,16,-3.5,2.0,1.52,2.1,2.67,1.76,43.5,37
2022,7,2022-10-23,HOU,LV,38,20,-7.0,-7.0,1.34,1.31,3.35,3.55,42,46
2022,7,2022-10-23,CLE,BAL,23,20,-6.0,-6.5,1.38,1.35,3.15,3.3,44.5,46.5
2022,7,2022-10-23,TB,CAR,21,3,9.5,13.0,4.5,6.25,1.22,1.1299999999999999,41,39.5
2022,7,2022-10-23,ATL,CIN,35,17,-7.0,-6.5,1.32,1.33,3.45,3.4,43.5,47.5
2022,7,2022-10-23,DET,DAL,24,6,-7.0,-7.0,1.33,1.32,3.4,3.45,47.5,49.5
2022,7,2022-10-23,NYG,JAX,17,23,-3.0,-3.0,1.66,1.6,2.2999999999999998,2.4500000000000002,42,43.5
2022,7,2022-10-23,IND,TEN,19,10,-1.5,-2.5,1.8,1.68,2.0499999999999998,2.25,42,42.5
2022,7,2022-10-23,GB,WAS,23,21,5.5,4.0,2.85,2.75,1.44,1.47,43.5,41.5
2022,7,2022-10-24,CHI,NE,14,33,-6.0,-8.5,1.38,1.25,3.15,4.2,38.5,40
2022,8,2022-10-27,BAL,TB,22,27,-3.0,-2.0,1.6,1.76,2.4500000000000002,2.1,44,46
2022,8,2022-10-30,GB,BUF,27,17,-8.5,-10.5,1.23,1.19,4.25,5,48,47
2022,8,2022-10-30,WAS,IND,16,17,-6.0,-3.0,1.38,1.66,3.15,2.2999999999999998,42.5,40
2022,8,2022-10-30,SF,LA,14,31,-2.5,-1.0,1.71,1.86,2.2000000000000002,1.95,40,42
2022,8,2022-10-30,NYG,SEA,27,13,-1.5,-3.0,1.83,1.58,2,2.5,43,44.5
2022,8,2022-10-30,TEN,HOU,10,17,3.5,1.0,2.6,2,1.55,1.83,41,39.5
2022,8,2022-10-30,CAR,ATL,37,34,-6.5,-4.0,1.37,1.5,3.2,2.7,41,41
2022,8,2022-10-30,CHI,DAL,49,29,-10.0,-10.0,1.19,1.22,5,4.5,43,42.5
2022,8,2022-10-30,MIA,DET,27,31,3.0,3.5,2.4500000000000002,2.65,1.6,1.54,49,52
2022,8,2022-10-30,ARI,MIN,34,26,-6.5,-4.0,1.37,1.5,3.2,2.7,47.5,48.5
2022,8,2022-10-30,LV,NO,24,0,-1.0,1.0,1.9,2,1.9,1.83,44,48.5
2022,8,2022-10-30,NE,NYJ,17,22,1.0,3.0,1.95,2.4,1.86,1.62,40,40
2022,8,2022-10-30,PIT,PHI,35,13,-9.5,-11.5,1.22,1.1599999999999999,4.5,5.5,44,43
2022,8,2022-10-30,DEN,JAX,17,21,-3.0,-1.0,1.6,1.83,2.4500000000000002,2,40,40.5
2022,8,2022-10-31,CIN,CLE,32,13,2.5,3.0,2.25,2.5,1.68,1.58,45.5,45
2022,9,2022-11-03,PHI,HOU,17,29,9.0,14.0,4.5,6.5,1.22,1.1200000000000001,43,45.5
2022,9,2022-11-06,TEN,KC,20,17,-10.5,-14.0,1.18,1.1100000000000001,5.25,6.75,47,45
2022,9,2022-11-06,LA,TB,16,13,-1.5,-3.0,1.8,1.64,2.0499999999999998,2.35,43,42.5
2022,9,2022-11-06,SEA,ARI,21,31,-3.5,-2.0,1.52,1.76,2.67,2.1,49,49
2022,9,2022-11-06,LAC,ATL,17,20,3.0,2.5,2.4,2.25,1.62,1.68,47,49.5
2022,9,2022-11-06,MIA,CHI,32,35,3.5,4.0,2.5499999999999998,2.65,1.57,1.54,41.5,46
2022,9,2022-11-06,CAR,CIN,42,21,-9.0,-7.0,1.22,1.29,4.5,3.7,44,42.5
2022,9,2022-11-06,GB,DET,15,9,3.5,4.0,2.5499999999999998,2.67,1.57,1.52,49,49.5
2022,9,2022-11-06,LV,JAX,27,20,1.5,2.5,2.0499999999999998,2.2000000000000002,1.8,1.71,47,48
2022,9,2022-11-06,IND,NE,26,3,-6.0,-5.0,1.36,1.43,3.25,2.9,41,40
2022,9,2022-11-06,BUF,NYJ,20,17,10.5,10.5,5,5.25,1.19,1.18,47.5,46
2022,9,2022-11-06,MIN,WAS,17,20,2.5,3.0,2.25,2.4500000000000002,1.68,1.6,44.5,43.5
2022,9,2022-11-07,BAL,NO,13,27,3.5,1.5,2.4500000000000002,2.1,1.6,1.76,49,46
2023,1,2023-09-07,DET,KC,20,21,-6.5,-4.5,1.357,1.454,3.3,2.8,53.5,53
2023,1,2023-09-10,DAL,NYG,0,40,2.5,3.5,2.2000000000000002,2.4500000000000002,1.714,1.6060000000000001,46.5,45
2023,1,2023-09-10,GB,CHI,20,38,-2.5,-1.0,1.74,1.833,2.15,2,45,41.5
2023,1,2023-09-10,LV,DEN,16,17,-3.0,-3.5,1.5880000000000001,1.5880000000000001,2.5,2.5,44.5,43
2023,1,2023-09-10,MIA,LAC,34,36,-2.5,-3.0,1.74,1.625,2.15,2.4,48.5,51
2023,1,2023-09-10,PHI,NE,20,25,5.0,3.5,2.75,2.65,1.476,1.54,46,44.5
2023,1,2023-09-10,LA,SEA,13,30,-5.0,-5.0,1.476,1.444,2.75,2.85,47,46
2023,1,2023-09-10,CAR,ATL,24,10,-2.5,-3.5,1.714,1.5549999999999999,2.2000000000000002,2.6,43.5,39.5
2023,1,2023-09-10,HOU,BAL,25,9,-9.5,-9.5,1.2350000000000001,1.2,4.25,4.75,45,43.5
2023,1,2023-09-10,CIN,CLE,24,3,2.5,2.0,2.15,2.1,1.74,1.7689999999999999,46.5,47.5
2023,1,2023-09-10,JAX,IND,21,31,3.5,4.5,2.5499999999999998,2.85,1.571,1.444,43,46
2023,1,2023-09-10,TB,MIN,17,20,-6.0,-5.0,1.3839999999999999,1.425,3.15,2.95,46,46
2023,1,2023-09-10,TEN,NO,16,15,-3.5,-3.0,1.6060000000000001,1.645,2.4500000000000002,2.35,42.5,41.5
2023,1,2023-09-10,SF,PIT,7,30,3.0,2.0,2.2000000000000002,2.1,1.714,1.7689999999999999,42.5,41.5
2023,1,2023-09-10,ARI,WAS,20,16,-5.5,-7.0,1.444,1.3169999999999999,2.85,3.55,41,38
2023,1,2023-09-11,BUF,NYJ,22,16,1.5,2.0,2.0499999999999998,2.1,1.8,1.7689999999999999,47.5,45.5
2023,10,2023-11-09,CAR,CHI,16,13,-1.5,-3.5,1.8,1.571,2.0499999999999998,2.5499999999999998,41.5,38
2023,10,2023-11-12,NYJ,LV,16,12,1.5,1.0,2.0499999999999998,1.909,1.8,1.909,37.5,35.5
2023,10,2023-11-12,NYG,DAL,49,17,-9.5,-17.5,1.222,1.05,4.5,12.25,40.5,39
2023,10,2023-11-12,WAS,SEA,29,26,-5.5,-6.0,1.4159999999999999,1.37,3,3.2,44.5,44
2023,10,2023-11-12,ATL,ARI,25,23,1.0,2.0,1.952,2.1,1.869,1.7689999999999999,41.5,43.5
2023,10,2023-11-12,DET,LAC,38,41,-1.5,2.5,1.833,2.15,2,1.74,48.5,48.5
2023,10,2023-11-12,CLE,BAL,31,33,-4.5,-6.0,1.454,1.4,2.8,3.1,39.5,38
2023,10,2023-11-12,HOU,CIN,27,30,-8.5,-5.5,1.2629999999999999,1.4079999999999999,4,3.05,44.5,45.5
2023,10,2023-11-12,SF,JAX,3,34,2.5,3.0,2.15,2.4500000000000002,1.74,1.6060000000000001,44.5,44.5
2023,10,2023-11-12,NO,MIN,27,19,2.5,3.0,2.2000000000000002,2.35,1.714,1.645,38.5,40.5
2023,10,2023-11-12,GB,PIT,23,19,-2.5,-3.0,1.714,1.6060000000000001,2.2000000000000002,2.4500000000000002,38,38.5
2023,10,2023-11-12,TEN,TB,20,6,-1.0,-2.5,1.833,1.6890000000000001,2,2.25,38.5,39
2023,10,2023-11-12,IND,NE,6,10,-4.5,1.5,1.5,2,2.7,1.833,41.5,42.5
2023,10,2023-11-13,DEN,BUF,22,24,-8.5,-7.5,1.2350000000000001,1.27,4.25,3.9,46.5,47.5
2023,11,2023-11-16,CIN,BAL,34,20,-2.5,-4.0,1.714,1.5,2.2000000000000002,2.7,44,46.5
2023,11,2023-11-19,MIN,DEN,21,20,-2.5,-2.5,1.714,1.714,2.2000000000000002,2.2000000000000002,43,43
2023,11,2023-11-19,NYJ,BUF,32,6,-6.5,-8.5,1.357,1.2350000000000001,3.3,4.25,40.5,39
2023,11,2023-11-19,SEA,LA,17,16,3.0,-2.0,2.2999999999999998,1.74,1.6659999999999999,2.15,44.5,46
2023,11,2023-11-19,TB,SF,27,14,-10.0,-13.5,1.19,1.125,5,6.5,42.5,41.5
2023,11,2023-11-19,DAL,CAR,10,33,9.0,11.0,4.0999999999999996,5.75,1.256,1.153,41,43
2023,11,2023-11-19,PIT,CLE,13,10,-4.5,-2.0,1.5,1.7689999999999999,2.7,2.1,38,34.5
2023,11,2023-11-19,CHI,DET,31,26,-8.0,-8.0,1.2849999999999999,1.256,3.75,4.0999999999999996,45,48
2023,11,2023-11-19,LAC,GB,23,20,2.5,3.0,2.15,2.35,1.74,1.645,42,44
2023,11,2023-11-19,ARI,HOU,21,16,-4.0,-5.0,1.5549999999999999,1.425,2.6,2.95,47,48
2023,11,2023-11-19,TEN,JAX,34,14,-5.5,-6.5,1.444,1.3220000000000001,2.85,3.5,40.5,40
2023,11,2023-11-19,LV,MIA,20,13,-10.0,-14.0,1.2,1.1000000000000001,4.75,7.5,48,44.5
2023,11,2023-11-19,NYG,WAS,19,31,-8.0,-8.5,1.2849999999999999,1.256,3.75,4.0999999999999996,37,39
2023,11,2023-11-20,PHI,KC,17,21,-2.5,-2.5,1.74,1.714,2.15,2.2000000000000002,47.5,46
2023,12,2023-11-23,SF,SEA,13,31,4.0,7.0,2.65,3.65,1.54,1.3029999999999999,44,43
2023,12,2023-11-23,WAS,DAL,45,10,-9.5,-13.0,1.222,1.125,4.5,6.5,45,48
2023,12,2023-11-23,GB,DET,22,29,-7.5,-8.5,1.2629999999999999,1.2350000000000001,4,4.25,44.5,47
2023,12,2023-11-24,MIA,NYJ,13,34,-2.5,9.5,1.714,4.5,2.2000000000000002,1.222,46.5,40
2023,12,2023-11-26,BAL,LAC,10,20,3.5,3.0,2.5499999999999998,2.4,1.571,1.625,44.5,49
2023,12,2023-11-26,KC,LV,17,31,9.0,9.0,4.25,4.75,1.2350000000000001,1.2,45,42.5
2023,12,2023-11-26,BUF,PHI,37,34,-3.5,-2.5,1.54,1.6890000000000001,2.65,2.25,47.5,48.5
2023,12,2023-11-26,LA,ARI,14,37,2.5,3.0,2.15,2.35,1.74,1.645,46,45
2023,12,2023-11-26,CLE,DEN,29,12,2.5,-1.5,2.25,1.8,1.6890000000000001,2.0499999999999998,41,37.5
2023,12,2023-11-26,NO,ATL,24,15,-1.0,2.0,1.909,2.1,1.909,1.7689999999999999,40.5,42
2023,12,2023-11-26,PIT,CIN,10,16,-5.5,2.0,1.4,2.15,3.1,1.74,41.5,37
2023,12,2023-11-26,JAX,HOU,21,24,1.5,1.5,2.0499999999999998,2.0499999999999998,1.8,1.8,45,47.5
2023,12,2023-11-26,TB,IND,27,20,-1.5,-2.5,1.833,1.6890000000000001,2,2.25,42,45
2023,12,2023-11-26,NE,NYG,10,7,5.5,4.5,2.95,2.75,1.425,1.476,35.5,36
2023,12,2023-11-26,CAR,TEN,17,10,-4.5,-3.5,1.476,1.5549999999999999,2.75,2.6,38.5,35.5
2023,12,2023-11-27,CHI,MIN,10,12,-4.0,-3.0,1.54,1.625,2.65,2.4,44,43.5
2023,13,2023-11-30,SEA,DAL,41,35,-6.0,-9.5,1.37,1.2,3.2,4.75,45.5,47.5
2023,13,2023-12-03,KC,GB,27,19,7.0,6.0,3.5,3.15,1.3220000000000001,1.3839999999999999,41.5,44
2023,13,2023-12-03,CLE,LA,36,19,-1.0,-3.5,1.869,1.5549999999999999,1.952,2.6,39.5,39.5
2023,13,2023-12-03,DEN,HOU,22,17,-3.0,-3.0,1.6659999999999999,1.5880000000000001,2.2999999999999998,2.5,44.5,47
2023,13,2023-12-03,SF,PHI,19,42,-2.5,3.0,1.714,2.35,2.2000000000000002,1.645,45.5,46.5
2023,13,2023-12-03,LAC,NE,0,6,4.5,4.5,2.7,2.8,1.5,1.454,42.5,39
2023,13,2023-12-03,DET,NO,28,33,3.0,4.0,2.35,2.7,1.645,1.5,44.5,47.5
2023,13,2023-12-03,ATL,NYJ,8,13,1.5,2.0,2,2.15,1.833,1.74,36.5,33
2023,13,2023-12-03,ARI,PIT,10,24,-3.0,-6.0,1.645,1.3440000000000001,2.35,3.35,39.5,41
2023,13,2023-12-03,IND,TEN,28,31,-1.0,1.0,1.833,2,2,1.833,41,42
2023,13,2023-12-03,MIA,WAS,15,45,6.5,9.0,3.3,4.25,1.357,1.2350000000000001,48.5,49.5
2023,13,2023-12-04,CIN,JAX,31,34,-6.5,-10.0,1.357,1.2,3.3,4.75,41.5,41
2023,14,2023-12-07,NE,PIT,18,21,-6.5,-5.0,1.37,1.3839999999999999,3.2,3.15,35,30.5
2023,14,2023-12-10,PHI,DAL,33,13,-2.5,-3.5,1.714,1.5549999999999999,2.2000000000000002,2.6,48.5,52.5
2023,14,2023-12-10,BUF,KC,17,20,-3.0,-2.0,1.645,1.7689999999999999,2.35,2.1,47.5,49.5
2023,14,2023-12-10,DEN,LAC,7,24,-3.0,-3.0,1.6659999999999999,1.625,2.2999999999999998,2.4,45.5,46
2023,14,2023-12-10,MIN,LV,0,3,1.0,3.0,2,2.35,1.833,1.645,40.5,40.5
2023,14,2023-12-10,SEA,SF,28,16,-10.5,-14.5,1.2,1.1000000000000001,4.75,7.5,44,44.5
2023,14,2023-12-10,TB,ATL,25,29,-2.0,-1.5,1.7689999999999999,1.8,2.1,2.0499999999999998,40,41.5
2023,14,2023-12-10,LA,BAL,37,31,-7.5,-7.5,1.2629999999999999,1.2769999999999999,4,3.8,44.5,42
2023,14,2023-12-10,DET,CHI,28,13,4.5,3.0,2.9,2.5,1.4339999999999999,1.5880000000000001,46.5,44.5
2023,14,2023-12-10,IND,CIN,34,14,2.0,-3.0,2.1,1.645,1.7689999999999999,2.35,40,44.5
2023,14,2023-12-10,JAX,CLE,31,27,3.0,-2.0,2.35,1.74,1.645,2.15,40,37.5
2023,14,2023-12-10,CAR,NO,28,6,-6.5,-5.0,1.3839999999999999,1.4079999999999999,3.15,3.05,37,39
2023,14,2023-12-10,HOU,NYJ,30,6,4.5,3.0,2.9,2.4500000000000002,1.4339999999999999,1.6060000000000001,38.5,33.5
2023,14,2023-12-11,TEN,MIA,27,28,-11.5,-13.5,1.153,1.111,5.75,7,44,45
2023,14,2023-12-11,GB,NYG,24,22,6.0,5.5,3.2,2.95,1.37,1.4159999999999999,37.5,37
2023,15,2023-12-14,LAC,LV,63,21,3.5,-3.0,2.6,1.625,1.5549999999999999,2.35,42.5,35.5
2023,15,2023-12-16,DEN,DET,42,17,-4.5,-5.0,1.476,1.4339999999999999,2.75,2.9,47.5,49
2023,15,2023-12-16,PIT,IND,30,13,-2.5,-1.0,1.74,1.833,2.15,2,39.5,41.5
2023,15,2023-12-16,MIN,CIN,27,24,-1.0,-3.0,1.909,1.5880000000000001,1.909,2.4500000000000002,40.5,41
2023,15,2023-12-17,BAL,JAX,7,23,5.5,4.0,2.85,2.8,1.444,1.454,39,42.5
2023,15,2023-12-17,DAL,BUF,31,10,-1.0,-2.5,1.869,1.714,1.952,2.2000000000000002,49,49
2023,15,2023-12-17,SF,ARI,29,45,13.5,11.5,6.5,6,1.125,1.1419999999999999,45.5,48.5
2023,15,2023-12-17,WAS,LA,28,20,-5.5,-6.5,1.4339999999999999,1.327,2.9,3.45,46,48.5
2023,15,2023-12-17,ATL,CAR,9,7,2.5,2.5,2.15,2.25,1.74,1.6659999999999999,35.5,32
2023,15,2023-12-17,CHI,CLE,20,17,-2.5,-3.0,1.6659999999999999,1.645,2.2999999999999998,2.2999999999999998,37.5,37.5
2023,15,2023-12-17,TB,GB,20,34,-3.5,-4.0,1.5549999999999999,1.5,2.6,2.65,43.5,41.5
2023,15,2023-12-17,NYJ,MIA,30,0,-13.5,-7.0,1.125,1.294,6.5,3.7,40.5,35.5
2023,15,2023-12-17,KC,NE,17,27,10.5,9.5,4.75,4.75,1.2,1.2,37.5,39.5
2023,15,2023-12-17,NYG,NO,24,6,-5.5,-6.0,1.4339999999999999,1.37,2.9,3.2,36.5,39.5
2023,15,2023-12-17,HOU,TEN,16,19,3.5,-3.0,2.5,1.5880000000000001,1.5880000000000001,2.4500000000000002,42.5,38
2023,15,2023-12-18,PHI,SEA,20,17,4.0,4.0,2.65,2.85,1.54,1.444,47,46.5
2023,16,2023-12-21,NO,LA,30,22,-4.0,-4.0,1.5,1.4870000000000001,2.65,2.7,44.5,45
2023,16,2023-12-23,BUF,LAC,22,24,9.5,12.5,4.5,6.25,1.222,1.133,40.5,44.5
2023,16,2023-12-23,CIN,PIT,34,11,-1.5,3.0,1.833,2.2999999999999998,2,1.645,39.5,39
2023,16,2023-12-24,NE,DEN,23,26,-5.5,-7.0,1.4079999999999999,1.2849999999999999,3,3.75,36.5,37.5
2023,16,2023-12-24,ARI,CHI,27,16,-3.0,-4.5,1.6060000000000001,1.476,2.4,2.75,43.5,42
2023,16,2023-12-24,DAL,MIA,22,20,-1.5,-1.5,1.833,1.833,2,2,52.5,48.5
2023,16,2023-12-24,JAX,TB,30,12,2.5,2.0,2.2000000000000002,2.1,1.714,1.7689999999999999,44.5,43
2023,16,2023-12-24,IND,ATL,29,10,-1.5,-2.5,1.833,1.714,2,2.2000000000000002,43.5,44.5
2023,16,2023-12-24,GB,CAR,30,33,4.5,3.5,2.85,2.6,1.444,1.526,36.5,38.5
2023,16,2023-12-24,CLE,HOU,22,36,-1.5,3.0,1.833,2.35,2,1.625,41,40
2023,16,2023-12-24,DET,MIN,24,30,3.0,2.5,2.2999999999999998,2.2000000000000002,1.645,1.714,45.5,47.5
2023,16,2023-12-24,WAS,NYJ,30,28,-3.0,-3.0,1.645,1.6659999999999999,2.2999999999999998,2.25,39.5,37
2023,16,2023-12-24,SEA,TEN,17,20,2.0,3.0,2.1,2.35,1.7689999999999999,1.625,43.5,42
2023,16,2023-12-25,BAL,SF,19,33,-4.5,-6.5,1.5,1.3440000000000001,2.65,3.35,45.5,47.5
2023,16,2023-12-25,NYG,PHI,33,25,-7.5,-14.0,1.294,1.111,3.7,7,47.5,41.5
2023,16,2023-12-25,LV,KC,14,20,-9.5,-11.0,1.25,1.1659999999999999,4.2,5.5,51.5,40.5
2023,17,2023-12-28,NYJ,CLE,37,20,-4.5,-7.0,1.444,1.3029999999999999,2.85,3.65,35.5,33.5
2023,17,2023-12-30,DET,DAL,20,19,-5.5,-4.0,1.4339999999999999,1.454,2.9,2.8,50.5,53
2023,17,2023-12-31,GB,MIN,10,33,-1.5,-1.0,1.8,1.909,2.0499999999999998,1.909,43.5,42.5
2023,17,2023-12-31,LAC,DEN,16,9,-6.0,-3.5,1.37,1.54,3.2,2.5499999999999998,38,39
2023,17,2023-12-31,PIT,SEA,23,30,-3.5,-4.0,1.5549999999999999,1.5,2.5,2.65,41,40.5
2023,17,2023-12-31,CIN,KC,25,17,-3.5,-7.0,1.6060000000000001,1.294,2.4500000000000002,3.7,50.5,46.5
2023,17,2023-12-31,MIA,BAL,56,19,-3.0,-3.0,1.645,1.5880000000000001,2.2999999999999998,2.4500000000000002,46.5,46.5
2023,17,2023-12-31,NE,BUF,27,21,-12.0,-14.5,1.1419999999999999,1.1000000000000001,6,7.5,40,40
2023,17,2023-12-31,ATL,CHI,37,17,-2.5,-2.5,1.74,1.6659999999999999,2.15,2.25,37.5,39
2023,17,2023-12-31,TEN,HOU,26,3,-4.5,-5.0,1.454,1.4159999999999999,2.8,2.95,43,44
